SystemID,SystemName,SchoolName,Total,GradePK,GradeKK,Grade01,Grade02,Grade03,Grade04,Grade05,Grade06,Grade07,Grade08,Grade09,Grade10,Grade11,Grade12,state_abbrev,academic_school_year
615,Bryan County,0502-Bryan County High School,574,0,0,0,0,0,0,0,0,0,0,170,157,137,110,GA,2020-2021
615,Bryan County,0503-McAllister Elementary School,816,48,99,124,146,129,115,155,0,0,0,0,0,0,0,GA,2020-2021
615,Bryan County,0504-Frances Meeks Elementary School,721,45,98,106,108,129,127,108,0,0,0,0,0,0,0,GA,2020-2021
615,Bryan County,System Total,9716,301,618,683,693,713,685,705,754,815,766,796,777,744,666,GA,2020-2021
616,Bulloch County,0100-Mill Creek Elementary School,579,44,90,95,89,73,94,94,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,0107-Nevils Elementary School,478,44,67,71,64,91,66,75,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,0198-William James Middle School,600,0,0,0,0,0,0,0,189,188,223,0,0,0,0,GA,2020-2021
616,Bulloch County,0199-Langston Chapel Elementary School,661,69,99,88,101,102,99,103,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,0200-Brooklet Elementary School,742,22,117,143,109,127,101,123,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,0203-Southeast Bulloch High School,1131,22,0,0,0,0,0,0,0,0,0,294,275,285,255,GA,2020-2021
616,Bulloch County,0299-Langston Chapel Middle School,824,0,0,0,0,0,0,0,271,272,281,0,0,0,0,GA,2020-2021
616,Bulloch County,0300-Southeast Bulloch Middle School,826,0,0,0,0,0,0,0,255,280,291,0,0,0,0,GA,2020-2021
616,Bulloch County,0399-Portal Elementary School,374,39,55,59,51,52,55,63,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,2050-Julia P. Bryant Elementary School,716,87,111,114,100,100,103,101,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,2054-Statesboro High School,1758,21,0,0,0,0,0,0,0,0,0,553,491,379,314,GA,2020-2021
616,Bulloch County,3054-Stilson Elementary School,425,43,66,70,59,55,75,57,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,4052-Portal Middle/High School,458,0,0,0,0,0,0,0,60,63,64,86,76,56,53,GA,2020-2021
616,Bulloch County,5050-Mattie Lively Elementary School,640,80,75,82,111,88,112,92,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,5054-Sallie Zetterower Elementary School,697,44,111,119,100,117,99,107,0,0,0,0,0,0,0,GA,2020-2021
616,Bulloch County,System Total,10909,515,791,841,784,805,804,815,775,803,859,933,842,720,622,GA,2020-2021
617,Burke County,0104-Blakeney Elementary,731,0,0,0,0,236,245,250,0,0,0,0,0,0,0,GA,2020-2021
617,Burke County,0188-Burke County Middle School,956,0,0,0,0,0,0,0,320,331,305,0,0,0,0,GA,2020-2021
617,Burke County,0196-S G A Elementary School,269,27,43,42,40,30,48,39,0,0,0,0,0,0,0,GA,2020-2021
617,Burke County,0288-Burke County High School,1262,0,0,0,0,0,0,0,0,0,0,400,289,299,274,GA,2020-2021
617,Burke County,2056-Waynesboro Primary School,974,211,234,277,252,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
617,Burke County,System Total,4192,238,277,319,292,266,293,289,320,331,305,400,289,299,274,GA,2020-2021
618,Butts County,0100-Henderson Middle School,778,0,0,0,0,0,0,0,233,250,295,0,0,0,0,GA,2020-2021
618,Butts County,0104-Hampton L. Daughtry Elementary School,502,38,85,78,77,94,54,76,0,0,0,0,0,0,0,GA,2020-2021
618,Butts County,0108-Stark Elementary School,618,72,87,71,99,98,97,94,0,0,0,0,0,0,0,GA,2020-2021
618,Butts County,0111-Jackson Elementary School,511,37,78,84,70,79,78,85,0,0,0,0,0,0,0,GA,2020-2021
618,Butts County,0190-Jackson High School,1019,0,0,0,0,0,0,0,0,0,0,274,265,239,241,GA,2020-2021
618,Butts County,System Total,3428,147,250,233,246,271,229,255,233,250,295,274,265,239,241,GA,2020-2021
619,Calhoun County,0113-Calhoun County High School,164,0,0,0,0,0,0,0,0,0,0,40,46,36,42,GA,2020-2021
619,Calhoun County,0179-Calhoun County Elementary School,198,9,32,20,32,33,31,41,0,0,0,0,0,0,0,GA,2020-2021
619,Calhoun County,0213-Calhoun County Middle School,116,0,0,0,0,0,0,0,28,41,47,0,0,0,0,GA,2020-2021
619,Calhoun County,System Total,478,9,32,20,32,33,31,41,28,41,47,40,46,36,42,GA,2020-2021
620,Camden County,0100-Mamie Lou Gross Elementary School,455,27,77,82,72,58,83,56,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0105-Saint Marys Middle School,1088,0,0,0,0,0,0,0,354,370,364,0,0,0,0,GA,2020-2021
620,Camden County,0110-Saint Marys Elementary School,608,31,101,81,103,107,81,104,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0182-Camden Middle School,1127,0,0,0,0,0,0,0,379,375,373,0,0,0,0,GA,2020-2021
620,Camden County,0187-Crooked River Elementary School,523,29,103,76,96,80,68,71,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0189-Matilda Harris Elementary School,613,31,96,103,104,88,85,106,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0192-Woodbine Elementary School,351,26,52,48,54,58,59,54,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0193-Kingsland Elementary School,373,23,60,57,68,51,46,68,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0195-David L Rainer Elementary School,493,33,64,91,86,69,67,83,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0197-Sugarmill Elementary,553,31,80,84,87,101,75,95,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,0295-Camden County High School,2495,0,0,0,0,0,0,0,0,0,0,676,641,640,538,GA,2020-2021
620,Camden County,0495-Mary Lee Clark Elementary School,448,23,59,55,71,78,72,90,0,0,0,0,0,0,0,GA,2020-2021
620,Camden County,System Total,9127,254,692,677,741,690,636,727,733,745,737,676,641,640,538,GA,2020-2021
621,Candler County,0101-Metter High School,398,0,0,0,0,0,0,0,0,0,0,106,86,100,106,GA,2020-2021
621,Candler County,0102-Metter Middle School,527,0,0,0,0,0,0,0,161,186,180,0,0,0,0,GA,2020-2021
621,Candler County,0302-Metter Elementary School,1048,114,136,150,168,161,167,152,0,0,0,0,0,0,0,GA,2020-2021
621,Candler County,0303-Metter College and Career Academy,243,0,0,0,0,0,0,0,0,0,0,92,55,60,36,GA,2020-2021
621,Candler County,System Total,2216,114,136,150,168,161,167,152,161,186,180,198,141,160,142,GA,2020-2021
622,Carroll County,0100-Sharp Creek Elementary School,512,48,75,67,84,69,91,78,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0101-Bowdon Middle School,281,0,0,0,0,0,0,0,80,106,95,0,0,0,0,GA,2020-2021
622,Carroll County,0102-Temple Middle School,578,0,0,0,0,0,0,0,194,198,186,0,0,0,0,GA,2020-2021
622,Carroll County,0112-KidsPeace,28,0,0,0,0,0,0,0,1,3,6,14,3,1,0,GA,2020-2021
622,Carroll County,0115-Providence Elementary School,467,24,79,75,64,77,68,80,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0176-Mount Zion Elementary School,678,65,86,92,108,116,111,100,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0177-Central Middle School,993,0,0,0,0,0,0,0,327,333,333,0,0,0,0,GA,2020-2021
622,Carroll County,0189-Temple High School,618,0,0,0,0,0,0,0,0,0,0,191,148,142,137,GA,2020-2021
622,Carroll County,0198-Bay Springs Middle School,887,0,0,0,0,0,0,0,263,307,317,0,0,0,0,GA,2020-2021
622,Carroll County,0208-Mt. Zion Middle School,349,0,0,0,0,0,0,0,111,117,121,0,0,0,0,GA,2020-2021
622,Carroll County,0212-Mt. Zion High School,429,0,0,0,0,0,0,0,0,0,0,123,103,110,93,GA,2020-2021
622,Carroll County,0305-Villa Rica Middle,516,0,0,0,0,0,0,0,176,170,170,0,0,0,0,GA,2020-2021
622,Carroll County,0377-Roopville Elementary School,422,44,61,76,56,53,73,59,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0405-Ithica Elementary,716,26,104,118,103,96,123,146,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0477-Whitesburg Elementary School,466,44,66,85,70,75,66,60,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0605-Glanton-Hindsman Elementary,599,50,100,105,89,84,87,84,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,0705-Villa Rica Elementary School,415,24,52,67,66,71,68,67,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,1054-Temple Elementary School,604,47,89,95,99,86,84,104,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,2050-Bowdon Elementary School,628,68,114,89,92,87,93,85,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,2052-Central High School,1172,0,0,0,0,0,0,0,0,0,0,326,293,288,265,GA,2020-2021
622,Carroll County,3050-Bowdon High School,427,0,0,0,0,0,0,0,0,0,0,96,108,101,122,GA,2020-2021
622,Carroll County,5050-Central Elementary School,913,90,142,123,111,145,139,163,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,5052-Sand Hill Elementary School,652,48,99,96,92,107,103,107,0,0,0,0,0,0,0,GA,2020-2021
622,Carroll County,5054-Villa Rica High School,1644,0,0,0,0,0,0,0,0,0,0,503,394,376,371,GA,2020-2021
622,Carroll County,System Total,14994,578,1067,1088,1034,1066,1106,1133,1152,1234,1228,1253,1049,1018,988,GA,2020-2021
623,Catoosa County,0100-Ringgold Primary School,539,90,143,154,152,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,0102-Battlefield Primary,488,62,142,128,156,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,0103-Battlefield Elementary School,448,0,0,0,0,147,150,151,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,0105-Woodstation Elementary School,407,33,57,63,47,58,70,79,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,0109-Heritage High School,1262,0,0,0,0,0,0,0,0,0,0,327,310,332,293,GA,2020-2021
623,Catoosa County,0185-Tiger Creek Elementary School,469,40,69,73,66,73,69,79,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,0205-Heritage Middle School,904,0,0,0,0,0,0,0,286,288,330,0,0,0,0,GA,2020-2021
623,Catoosa County,1050-Boynton Elementary School,562,22,95,76,85,100,90,94,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,1052-Lakeview-Fort Oglethorpe High School,1028,0,0,0,0,0,0,0,0,0,0,275,288,247,218,GA,2020-2021
623,Catoosa County,1054-West Side Elementary School,486,44,71,71,85,78,71,66,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,2552-Lakeview Middle School,774,0,0,0,0,0,0,0,260,254,260,0,0,0,0,GA,2020-2021
623,Catoosa County,3050-Cloud Springs Elementary School,297,0,50,53,52,45,56,41,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,3052-Ringgold Elementary School,465,0,0,0,0,146,154,165,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,4052-Ringgold High School,1023,0,0,0,0,0,0,0,0,0,0,263,271,265,224,GA,2020-2021
623,Catoosa County,5050-Graysville Elementary School,541,0,99,97,83,102,71,89,0,0,0,0,0,0,0,GA,2020-2021
623,Catoosa County,5052-Ringgold Middle School,844,0,0,0,0,0,0,0,259,287,298,0,0,0,0,GA,2020-2021
623,Catoosa County,System Total,10537,291,726,715,726,749,731,764,805,829,888,865,869,844,735,GA,2020-2021
624,Charlton County,0112-Bethune Middle School,583,0,0,0,0,0,107,104,125,136,111,0,0,0,0,GA,2020-2021
624,Charlton County,0199-Folkston Elementary School,456,55,91,100,99,111,0,0,0,0,0,0,0,0,0,GA,2020-2021
624,Charlton County,0287-Charlton County High School,440,0,0,0,0,0,0,0,0,0,0,124,115,115,86,GA,2020-2021
624,Charlton County,4050-St. George Elementary School,177,17,25,32,20,27,19,19,18,0,0,0,0,0,0,GA,2020-2021
624,Charlton County,System Total,1656,72,116,132,119,138,126,123,143,136,111,124,115,115,86,GA,2020-2021
625,Savannah-Chatham County,0101-Johnson High School,777,0,0,0,0,0,0,0,0,0,0,267,226,120,164,GA,2020-2021
625,Savannah-Chatham County,0107-UHS of Savannah Coastal Harbor Treatment Center,41,0,0,0,0,3,3,7,3,7,5,4,7,2,0,GA,2020-2021
625,Savannah-Chatham County,0109-Coastal Empire Montessori Charter School,247,0,53,47,37,40,34,36,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0115-Woodville-Tompkins Technical and Career High School,684,22,0,0,0,0,0,0,0,0,0,162,178,159,163,GA,2020-2021
625,Savannah-Chatham County,0116-Pulaski Elementary SChool,598,52,104,104,97,93,73,75,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0117-New Hampstead High School,1268,0,0,0,0,0,0,0,0,0,0,396,290,252,330,GA,2020-2021
625,Savannah-Chatham County,0118-Oglethorpe Charter School,603,0,0,0,0,0,0,0,152,301,150,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0124-The STEM Academy at Bartlett,678,0,0,0,0,0,0,0,218,231,229,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0125-Tybee Island Maritime Academy School,327,0,36,43,44,50,52,50,52,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0128-Savannah Classical Academy Charter School,355,0,65,45,41,46,40,36,36,25,21,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0192-Esther F. Garrison School for the Arts,774,22,62,63,63,63,89,92,104,108,108,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0194-Georgetown School,608,4,56,60,54,59,61,68,78,77,91,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0197-Garden City Elementary School,364,1,54,61,51,72,54,71,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0199-West Chatham Middle School,971,0,0,0,0,0,0,0,343,295,333,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0200-West Chatham Elementary School,802,97,117,129,102,118,107,132,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0201-DeRenne Middle School,652,0,0,0,0,0,0,0,216,225,211,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0210-The School of Liberal Studies at Savannah High,653,0,0,0,0,0,0,0,0,0,0,285,198,81,89,GA,2020-2021
625,Savannah-Chatham County,0211-Godley Station School,1602,13,175,190,168,166,174,167,181,182,186,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0298-Marshpoint Elementary School,678,54,102,112,97,92,102,119,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0299-Southwest Middle School,749,0,0,0,0,0,0,0,274,237,238,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0300-Southwest Elementary School,711,79,106,110,123,101,85,107,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0301-Myers Middle School,598,0,0,0,0,0,0,0,241,176,181,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0311-Coastal Middle School,644,0,0,0,0,0,0,0,190,228,226,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0411-Islands High School,979,0,0,0,0,0,0,0,0,0,0,254,280,250,195,GA,2020-2021
625,Savannah-Chatham County,0499-Savannah Arts Academy,962,0,0,0,0,0,0,0,0,0,0,244,256,237,225,GA,2020-2021
625,Savannah-Chatham County,0511-Shuman Elementary School,549,0,0,123,100,115,94,117,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0512-Rice Creek School,795,0,0,0,0,123,122,144,144,142,120,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0513-Savannah Early College High School,192,0,0,0,0,0,0,0,0,0,0,46,50,52,44,GA,2020-2021
625,Savannah-Chatham County,0514-School of Humanities at Juliette Gordon Low,673,69,94,102,131,89,82,97,3,0,1,0,4,0,1,GA,2020-2021
625,Savannah-Chatham County,0515-Susie King Taylor Community School,295,0,40,40,41,41,36,39,37,21,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0516-Savannah Classical Academy Charter High School,54,0,0,0,0,0,0,0,0,0,0,16,15,14,9,GA,2020-2021
625,Savannah-Chatham County,0517-Henderson E Formey Jr Early Learning Center,378,175,203,0,0,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,0518-Savannah-Chatham E-Learning Academy,873,0,0,0,0,99,92,107,136,133,117,122,67,0,0,GA,2020-2021
625,Savannah-Chatham County,1052-Otis J Brock III Elementary School,554,64,81,98,86,69,85,71,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,1056-Gadsden Elementary School,484,45,51,77,80,87,71,73,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,1058-Heard Elementary School,637,45,107,100,101,96,92,96,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,1060-May Howard Elementary School,571,65,87,79,85,84,96,75,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,1070-White Bluff Elementary School,547,59,74,84,90,93,70,77,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,2052-Beach High School,966,0,0,0,0,0,0,0,0,0,0,398,252,180,136,GA,2020-2021
625,Savannah-Chatham County,2056-Gould Elementary School,710,58,97,110,123,109,91,122,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,2060-Hubert Middle School,589,0,0,0,0,0,0,0,217,188,184,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,2062-Largo-Tibet Elementary School,544,45,93,93,80,74,86,73,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,2068-Andrea B Williams Elementary School,514,0,0,112,131,94,95,82,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,3056-Groves High School,782,0,0,0,0,0,0,0,0,0,0,340,224,126,92,GA,2020-2021
625,Savannah-Chatham County,3060-Isle of Hope School,734,58,62,58,75,76,68,89,73,82,93,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,3064-Pooler Elementary School,441,47,69,70,76,59,65,55,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,4052-Bloomingdale Elementary School,386,44,50,65,66,55,60,46,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,4054-Ellis Elementary School,456,44,53,51,51,52,48,54,40,27,36,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,4056-Haven Elementary School,433,45,60,73,65,62,64,64,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,4058-Hesse School,1154,55,109,125,117,114,104,119,144,139,128,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,4068-Port Wentworth Elementary School,597,130,139,168,160,0,0,0,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,4070-Windsor Forest Elementary School,462,46,59,78,64,72,69,74,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,5052-Butler Elementary School,496,46,69,80,72,70,75,84,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,5058-Hodge Elementary School,429,39,52,80,81,57,56,64,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,5060-Jenkins High School,1001,0,0,0,0,0,0,0,0,0,0,307,258,223,213,GA,2020-2021
625,Savannah-Chatham County,5062-Mercer Middle School,468,0,0,0,0,0,0,0,147,163,158,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,5066-Jacob G. Smith Elementary School,422,26,67,71,71,68,66,53,0,0,0,0,0,0,0,GA,2020-2021
625,Savannah-Chatham County,5070-Windsor Forest High School,991,22,0,0,0,0,0,0,0,0,0,324,273,185,187,GA,2020-2021
625,Savannah-Chatham County,System Total,36502,1571,2646,2901,2823,2761,2661,2835,3029,2987,2816,3165,2578,1881,1848,GA,2020-2021
626,Chattahoochee County,0101-Chattahoochee County Education Center,252,2,32,40,42,42,41,53,0,0,0,0,0,0,0,GA,2020-2021
626,Chattahoochee County,0106-Chattahoochee County Middle School,183,0,0,0,0,0,0,0,57,55,71,0,0,0,0,GA,2020-2021
626,Chattahoochee County,0206-Chattahoochee County High School,435,0,0,0,0,0,0,0,0,0,0,121,127,97,90,GA,2020-2021
626,Chattahoochee County,System Total,870,2,32,40,42,42,41,53,57,55,71,121,127,97,90,GA,2020-2021
627,Chattooga County,0106-Leroy Massey Elementary School,796,63,133,142,97,112,113,136,0,0,0,0,0,0,0,GA,2020-2021
627,Chattooga County,1050-Chattooga High School,687,0,0,0,0,0,0,0,0,0,0,207,178,162,140,GA,2020-2021
627,Chattooga County,2050-Lyerly Elementary School,362,17,30,45,41,28,38,38,37,39,49,0,0,0,0,GA,2020-2021
627,Chattooga County,2052-Summerville Middle School,423,0,0,0,0,0,0,0,131,144,148,0,0,0,0,GA,2020-2021
627,Chattooga County,3050-Menlo Elementary School,338,21,39,35,24,40,30,31,42,41,35,0,0,0,0,GA,2020-2021
627,Chattooga County,System Total,2606,101,202,222,162,180,181,205,210,224,232,207,178,162,140,GA,2020-2021
628,Cherokee County,0101-Carmel Elementary School,1000,32,140,161,157,171,159,180,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0104-Woodstock Elementary School,1063,20,150,166,174,175,198,180,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0105-William G. Hasty Sr. Elementary School,999,105,132,166,139,149,142,166,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0106-Creekview High School,2090,0,0,0,0,0,0,0,0,0,0,581,536,507,466,GA,2020-2021
628,Cherokee County,0108-Avery Elementary School,977,7,138,150,173,156,184,169,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0113-Mill Creek Middle School,1393,0,0,0,0,0,0,0,432,482,479,0,0,0,0,GA,2020-2021
628,Cherokee County,0115-River Ridge High School,1970,0,0,0,0,0,0,0,0,0,0,536,486,484,464,GA,2020-2021
628,Cherokee County,0116-Indian Knoll Elementary,854,32,117,122,138,143,148,154,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0176-Etowah High School,2492,0,0,0,0,0,0,0,0,0,0,747,628,536,581,GA,2020-2021
628,Cherokee County,0181-E. T. Booth Middle School,1736,0,0,0,0,0,0,0,589,556,591,0,0,0,0,GA,2020-2021
628,Cherokee County,0182-Johnston Elementary School,525,38,59,78,82,93,92,83,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0187-Dean Rusk Middle School,1520,0,0,0,0,0,0,0,480,500,540,0,0,0,0,GA,2020-2021
628,Cherokee County,0189-Boston Elementary School,609,25,82,94,101,87,106,114,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0190-Mountain Road Elementary School,391,7,53,55,76,72,63,65,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0191-Sequoyah High School,2089,0,0,0,0,0,0,0,0,0,0,554,562,514,459,GA,2020-2021
628,Cherokee County,0193-Sixes Elementary School,682,17,95,103,105,132,104,126,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0196-Bascomb Elementary School,906,11,133,159,141,168,150,144,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0197-Woodstock High School,2212,0,0,0,0,0,0,0,0,0,0,608,580,560,464,GA,2020-2021
628,Cherokee County,0198-R. M. Moore Elementary School,900,63,140,139,141,127,123,167,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0199-Holly Springs Elementary School,716,19,121,119,118,102,123,114,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0203-Liberty Elementary School,1006,16,144,154,182,175,168,167,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0205-Freedom Middle School,1049,0,0,0,0,0,0,0,332,336,381,0,0,0,0,GA,2020-2021
628,Cherokee County,0213-Ball Ground Elementary School,537,25,82,95,83,83,80,89,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0287-Teasley Middle School,1574,0,0,0,0,0,0,0,512,536,526,0,0,0,0,GA,2020-2021
628,Cherokee County,0297-Woodstock Middle School,1139,0,0,0,0,0,0,0,338,370,431,0,0,0,0,GA,2020-2021
628,Cherokee County,0305-Creekland Middle School,1476,0,0,0,0,0,0,0,485,508,483,0,0,0,0,GA,2020-2021
628,Cherokee County,0309-Little River Elem.,1332,23,208,212,223,205,233,228,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0313-Clark Creek Elementary School,1154,24,183,184,201,186,195,181,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0397-Arnold Mill Elementary School,724,13,105,117,124,141,134,90,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0505-Free Home Elementary School,280,3,49,40,47,58,47,36,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,0509-J. Knox Elementary,902,29,130,139,150,153,141,160,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,1052-Clayton Elementary School,253,2,48,39,42,36,39,47,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,2054-Oak Grove Elementary School,447,21,73,68,71,74,66,74,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,3052-Hickory Flat Elementary School,745,6,115,114,127,126,117,140,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,5050-Cherokee High School,2873,0,0,0,0,0,0,0,0,0,0,946,702,627,598,GA,2020-2021
628,Cherokee County,5052-Macedonia Elementary School,758,28,106,107,105,116,153,143,0,0,0,0,0,0,0,GA,2020-2021
628,Cherokee County,System Total,41373,566,2603,2781,2900,2928,2965,3017,3168,3288,3431,3972,3494,3228,3032,GA,2020-2021
629,Clarke County,0102-Cedar Shoals High School,1424,0,0,0,0,0,0,0,0,0,0,546,335,300,243,GA,2020-2021
629,Clarke County,0104-Classic City High School,56,0,0,0,0,0,0,0,0,0,0,8,17,19,12,GA,2020-2021
629,Clarke County,0105-Alps Road Elementary School,345,40,54,55,49,55,43,49,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,0112-Judia Jackson Harris Elementary,413,55,65,58,58,52,63,62,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,0178-Timothy Elementary School,486,44,77,76,81,64,74,70,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,0191-Cleveland Road Elementary School,244,31,39,33,33,35,35,38,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,0196-Coile Middle School,762,0,0,0,0,0,0,0,291,224,247,0,0,0,0,GA,2020-2021
629,Clarke County,0205-Gaines Elementary School,529,50,79,83,76,89,70,82,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,0291-Howard B. Stroud Elementary School,395,49,71,50,55,56,68,46,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,0296-Burney-Harris-Lyons Middle School,729,0,0,0,0,0,0,0,224,246,259,0,0,0,0,GA,2020-2021
629,Clarke County,0391-Whit Davis Road Elementary School,435,43,61,71,56,74,69,61,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,1058-Clarke Middle School,745,0,0,0,0,0,0,0,264,250,231,0,0,0,0,GA,2020-2021
629,Clarke County,1062-Whitehead Road Elementary School,705,82,78,103,116,97,114,115,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,2056-Barnett Shoals Elementary School,476,43,80,62,81,66,79,65,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,2062-Winterville Elementary School,372,43,41,63,47,54,69,55,0,0,0,0,0,0,0,GA,2020-2021
629,Clarke County,3056-Barrow Elementary School,499,56,77,79,80,58,65,84,0,0,0,0,0,0,0,GA,2020-2021
